,Make,Model,Year,Trim,Buyer,Greater100,Greater105,Greater110,Purchase Count,Market Share,Particular Market Share,Purchase Age,Inverse Age
153,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Automobiles Paille Inc.,6,4,1,15,0.02323140438037926,0.13043478260869565,174.28571428571428,0.0057377049180327875
154,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,R.S. Car Sales Ltd,0,0,0,9,0.003936043663844377,0.0782608695652174,143.5,0.006968641114982578
155,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Explorer Van Canada,2,1,0,5,0.0016968721573017984,0.043478260869565216,137.0,0.0072992700729927005
156,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Gateway Leasing - East,0,0,0,5,0.0063326569169407316,0.043478260869565216,143.8,0.006954102920723226
157,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Gateway Leasing,2,2,1,4,0.008466867259114127,0.034782608695652174,186.5,0.005361930294906166
158,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,2776588 Ontario Limited - Trucktown,0,0,0,4,0.00851934784129872,0.034782608695652174,102.25,0.009779951100244499
159,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,European Auto Gallery,2,2,2,3,0.012123014484640683,0.02608695652173913,172.66666666666666,0.005791505791505792
160,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,1202894 Ontario Inc - Edwards Mazda,2,2,2,3,0.002484080890070674,0.02608695652173913,178.0,0.0056179775280898875
161,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,1716858 Ontario Inc.,0,0,0,2,0.0028864320201525437,0.017391304347826087,191.0,0.005235602094240838
162,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Sundance Chevrolet,2,2,1,2,0.012070533902456092,0.017391304347826087,,
163,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,6929290 Canada Corporation,2,1,0,2,0.004740745924008117,0.017391304347826087,210.0,0.004761904761904762
164,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Steele Ford Lincoln,1,0,0,2,8.74676369743195e-05,0.017391304347826087,188.0,0.005319148936170213
165,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Pioneer Chrysler BC,1,1,1,1,0.010478622909523476,0.008695652173913044,179.0,0.00558659217877095
166,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Mr. Automotives,0,0,0,1,0.0002274158561332307,0.008695652173913044,121.0,0.008264462809917356
167,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Overdrive Motors Inc,0,0,0,1,0.0011895598628507453,0.008695652173913044,129.0,0.007751937984496124
168,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Pacific Nations Auto Sales And Finance Ltd,0,0,0,1,0.0008047022601637394,0.008695652173913044,129.0,0.007751937984496124
169,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Midtown Motors,1,1,1,1,0.002274158561332307,0.008695652173913044,,
170,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Pickard Lane Leasing,1,0,0,1,0.0036386536981316913,0.008695652173913044,217.0,0.004608294930875576
171,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Shahnawaz Enterprises Inc - SMS Motors,0,0,0,1,0.0033062766776292773,0.008695652173913044,107.0,0.009345794392523364
172,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Premium Automotive Sales,0,0,0,1,0.0011370792806661536,0.008695652173913044,45.0,0.022222222222222223
173,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Punjab Motors Ltd.,0,0,0,1,0.0003148834931075502,0.008695652173913044,95.0,0.010526315789473684
174,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,McNaught Buick Cadillac GMC,0,0,0,1,0.0008221957875586034,0.008695652173913044,162.0,0.006172839506172839
175,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Simard et Freres Automobiles Ltee,0,0,0,1,0.0001574417465537751,0.008695652173913044,190.0,0.005263157894736842
176,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Style Auto - 9052-5585 Quebec Inc,0,0,0,1,0.0018018333216709818,0.008695652173913044,240.0,0.004166666666666667
177,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Toronto Auto Group,0,0,0,1,0.002099223287383668,0.008695652173913044,185.0,0.005405405405405406
178,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Vernon Nissan - Vernon Titanium Autogroup Ltd.,0,0,0,1,0.0009096634245329228,0.008695652173913044,127.0,0.007874015748031496
179,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Vickar Chevrolet,0,0,0,1,0.0005947799314253726,0.008695652173913044,105.0,0.009523809523809525
180,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Wallace Automobiles,0,0,0,1,0.0009096634245329228,0.008695652173913044,158.0,0.006329113924050633
181,Ford,F-150,2019,XLT 4WD SuperCrew 6.5' Box,Woods Auto Sales Ltd.,0,0,0,1,0.0001574417465537751,0.008695652173913044,59.0,0.01694915254237288
182,Hyundai,Elantra,2017,4dr Sdn Auto GL,2970-7528 Quebec Inc - H Gregoire/Lane1,4,4,2,4,0.009219088937093275,0.13333333333333333,182.0,0.005494505494505495
183,Hyundai,Elantra,2017,4dr Sdn Auto GL,9324-9068 Quebec Inc ( Autos Rr ),2,1,0,3,0.003131341403680638,0.1,110.0,0.00909090909090909
184,Hyundai,Elantra,2017,4dr Sdn Auto GL,2120004 Alberta Ltd - Diamond Motors,1,1,1,1,0.002221677979147715,0.03333333333333333,156.0,0.00641025641025641
185,Hyundai,Elantra,2017,4dr Sdn Auto GL,Ehab's Auto Inc.,0,0,0,1,0.0008921698971380589,0.03333333333333333,101.0,0.009900990099009901
186,Hyundai,Elantra,2017,4dr Sdn Auto GL,Tricity Auto,1,1,0,1,0.0015044433559582954,0.03333333333333333,241.0,0.004149377593360996
187,Hyundai,Elantra,2017,4dr Sdn Auto GL,Toronto Auto Group - Sudbury,1,0,0,1,0.0007522216779791477,0.03333333333333333,,
188,Hyundai,Elantra,2017,4dr Sdn Auto GL,Scarborough Auto Group - Octane Used Cars,1,1,1,1,0.0009446504793226506,0.03333333333333333,210.0,0.004761904761904762
189,Hyundai,Elantra,2017,4dr Sdn Auto GL,Mitsubishi Joliette,1,1,1,1,0.00013994821915891122,0.03333333333333333,,
190,Hyundai,Elantra,2017,4dr Sdn Auto GL,Milestone Motors,1,1,1,1,0.0006822475683996921,0.03333333333333333,,
191,Hyundai,Elantra,2017,4dr Sdn Auto GL,Key West Auto Inc.,1,0,0,1,0.0007347281505842838,0.03333333333333333,,
192,Hyundai,Elantra,2017,4dr Sdn Auto GL,Jiyash Auto Sales Ltd.,0,0,0,1,0.000174935273948639,0.03333333333333333,248.0,0.004032258064516129
193,Hyundai,Elantra,2017,4dr Sdn Auto GL,Good Deal Motors Ltd.,0,0,0,1,0.0001049611643691834,0.03333333333333333,51.0,0.0196078431372549
194,Hyundai,Elantra,2017,4dr Sdn Auto GL,GBK Automotive Group,0,0,0,1,0.0001574417465537751,0.03333333333333333,,
195,Hyundai,Elantra,2017,4dr Sdn Auto GL,Courtier Automobile Superieur,1,1,1,1,0.0034987054789727802,0.03333333333333333,,
196,Hyundai,Elantra,2017,4dr Sdn Auto GL,Direct Auto Sales,1,1,0,1,0.0014869498285634316,0.03333333333333333,91.0,0.01098901098901099
197,Hyundai,Elantra,2017,4dr Sdn Auto GL,Corcon Auto Sales,1,1,0,1,0.001591910992932615,0.03333333333333333,239.0,0.0041841004184100415
198,Hyundai,Elantra,2017,4dr Sdn Auto GL,ClearCar,1,1,0,1,0.006577566300468827,0.03333333333333333,,
199,Hyundai,Elantra,2017,4dr Sdn Auto GL,City Car Sales Ltd.,0,0,0,1,0.00027989643831782243,0.03333333333333333,53.0,0.018867924528301886
200,Hyundai,Elantra,2017,4dr Sdn Auto GL,Beta Auto,1,0,0,1,0.003533692533762508,0.03333333333333333,92.0,0.010869565217391304
201,Hyundai,Elantra,2017,4dr Sdn Auto GL,Autospace Incorporated - Deals On Wheelz,1,1,0,1,0.011458260443635855,0.03333333333333333,185.0,0.005405405405405406
202,Hyundai,Elantra,2017,4dr Sdn Auto GL,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.03333333333333333,192.0,0.005208333333333333
203,Hyundai,Elantra,2017,4dr Sdn Auto GL,7767579 Canada Inc - Nexgen Cars Canada,1,1,1,1,0.0036036666433419636,0.03333333333333333,,
204,Hyundai,Elantra,2017,4dr Sdn Auto GL,7109172 Canada Inc - Auto Shelby,0,0,0,1,0.0014519627737737037,0.03333333333333333,154.0,0.006493506493506494
205,Hyundai,Elantra,2017,4dr Sdn Auto GL,6929290 Canada Corporation,1,1,1,1,0.004740745924008117,0.03333333333333333,85.0,0.011764705882352941
206,Hyundai,Elantra,2017,4dr Sdn Auto GL,Vault Motors,1,1,1,1,0.0016793786299069344,0.03333333333333333,253.0,0.003952569169960474
207,Chevrolet,Cruze,2014,4dr Sdn 1LT,DO NOT USE - First Choice Motors,0,0,0,2,0.002414106780491218,0.08,,
208,Chevrolet,Cruze,2014,4dr Sdn 1LT,Location MAP Leasing,2,2,2,2,0.0011545728080610174,0.08,207.0,0.004830917874396135
209,Chevrolet,Cruze,2014,4dr Sdn 1LT,1000219133 Ontario Inc,0,0,0,1,0.0008571828423483311,0.04,,
210,Chevrolet,Cruze,2014,4dr Sdn 1LT,JP Motors Sales Inc.,0,0,0,1,0.0029214190749422713,0.04,57.0,0.017543859649122806
211,Chevrolet,Cruze,2014,4dr Sdn 1LT,Waynes Auto World,0,0,0,1,0.0014869498285634316,0.04,106.0,0.009433962264150943
212,Chevrolet,Cruze,2014,4dr Sdn 1LT,Wagner Auto Sales - Corey D. Wagner,1,1,1,1,5.24805821845917e-05,0.04,242.0,0.004132231404958678
213,Chevrolet,Cruze,2014,4dr Sdn 1LT,Unicar Auto Group,1,1,1,1,0.0023616261983066267,0.04,,
214,Chevrolet,Cruze,2014,4dr Sdn 1LT,Sundance Chevrolet,1,1,1,1,0.012070533902456092,0.04,99.0,0.010101010101010102
215,Chevrolet,Cruze,2014,4dr Sdn 1LT,Speedbit Inc.,0,0,0,1,0.001591910992932615,0.04,46.0,0.021739130434782608
216,Chevrolet,Cruze,2014,4dr Sdn 1LT,Pret Auto 60 Minutes,0,0,0,1,0.0002624029109229585,0.04,50.0,0.02
217,Chevrolet,Cruze,2014,4dr Sdn 1LT,Patterson Auto Sales Inc.,0,0,0,1,0.0020117556504093484,0.04,219.0,0.0045662100456621
218,Chevrolet,Cruze,2014,4dr Sdn 1LT,Japcan Motors Ltd.,1,0,0,1,0.0005597928766356449,0.04,186.0,0.005376344086021506
219,Chevrolet,Cruze,2014,4dr Sdn 1LT,JJ Motor Cars,1,1,1,1,8.74676369743195e-05,0.04,84.0,0.011904761904761904
220,Chevrolet,Cruze,2014,4dr Sdn 1LT,2035609 Ontario Inc - Jim Perry Motors,1,0,0,1,0.001049611643691834,0.04,,
221,Chevrolet,Cruze,2014,4dr Sdn 1LT,Flyup Sky Auto,1,1,0,1,0.0011195857532712897,0.04,240.0,0.004166666666666667
222,Chevrolet,Cruze,2014,4dr Sdn 1LT,Easy Global Trade Inc.,1,0,0,1,0.0009796375341123785,0.04,,
223,Chevrolet,Cruze,2014,4dr Sdn 1LT,Corcon Auto Sales,1,1,0,1,0.001591910992932615,0.04,37.0,0.02702702702702703
224,Chevrolet,Cruze,2014,4dr Sdn 1LT,Concept Auto,1,1,1,1,0.0021866909243579875,0.04,178.0,0.0056179775280898875
225,Chevrolet,Cruze,2014,4dr Sdn 1LT,Automobile Saint-Joseph,0,0,0,1,6.997410957945561e-05,0.04,149.0,0.006711409395973154
226,Chevrolet,Cruze,2014,4dr Sdn 1LT,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.04,190.0,0.005263157894736842
227,Chevrolet,Cruze,2014,4dr Sdn 1LT,9345-7695 Qc Inc ( Autos Deal),1,1,1,1,0.0019067944860401652,0.04,246.0,0.0040650406504065045
228,Chevrolet,Cruze,2014,4dr Sdn 1LT,401 Motors Brockville,0,0,0,1,0.0001049611643691834,0.04,,
229,Chevrolet,Cruze,2014,4dr Sdn 1LT,Yosh Shmenge Remarketing,1,1,1,1,0.003533692533762508,0.04,,
230,Ford,Escape,2014,4WD 4dr SE,Speedbit Inc.,1,1,0,2,0.001591910992932615,0.044444444444444446,118.5,0.008438818565400843
231,Ford,Escape,2014,4WD 4dr SE,9209-5462 Qc Inc,0,0,0,2,0.0050031488349310755,0.044444444444444446,101.0,0.009900990099009901
232,Ford,Escape,2014,4WD 4dr SE,Auto 313 Inc.,0,0,0,2,0.0004723252396613253,0.044444444444444446,124.5,0.008032128514056224
233,Ford,Escape,2014,4WD 4dr SE,Auto Rev Inc,2,2,1,2,0.0014869498285634316,0.044444444444444446,267.0,0.003745318352059925
234,Ford,Escape,2014,4WD 4dr SE,Gundhu Auto Sales Ltd,1,1,1,2,0.0019767685956196207,0.044444444444444446,170.5,0.005865102639296188
235,Ford,Escape,2014,4WD 4dr SE,Sundance Chevrolet,1,1,0,2,0.012070533902456092,0.044444444444444446,236.5,0.004228329809725159
236,Ford,Escape,2014,4WD 4dr SE,Rteen Auto Ltd.,1,0,0,1,0.0008746763697431951,0.022222222222222223,277.0,0.0036101083032490976
237,Ford,Escape,2014,4WD 4dr SE,Nubridge Auto Center Inc,0,0,0,1,1.7493527394863902e-05,0.022222222222222223,,
238,Ford,Escape,2014,4WD 4dr SE,Pacific Nations Auto Sales And Finance Ltd,1,1,1,1,0.0008047022601637394,0.022222222222222223,,
239,Ford,Escape,2014,4WD 4dr SE,Patterson Auto Sales Inc.,0,0,0,1,0.0020117556504093484,0.022222222222222223,,
240,Ford,Escape,2014,4WD 4dr SE,Pickard Lane Leasing,0,0,0,1,0.0036386536981316913,0.022222222222222223,190.0,0.005263157894736842
241,Ford,Escape,2014,4WD 4dr SE,Ranchland Honda,1,1,1,1,0.0016968721573017984,0.022222222222222223,212.0,0.0047169811320754715
242,Ford,Escape,2014,4WD 4dr SE,1237321 Alberta Inc - Wild Mile Auto Sales,0,0,0,1,0.00019242880134350291,0.022222222222222223,,
243,Ford,Escape,2014,4WD 4dr SE,Selective Autoland Inc,1,1,1,1,6.997410957945561e-05,0.022222222222222223,94.0,0.010638297872340425
244,Ford,Escape,2014,4WD 4dr SE,Silverstar Automotive Solutions,1,1,0,1,0.0002099223287383668,0.022222222222222223,267.0,0.003745318352059925
245,Ford,Escape,2014,4WD 4dr SE,Les Importations Burelle,1,0,0,1,0.0007697152053740117,0.022222222222222223,,
246,Ford,Escape,2014,4WD 4dr SE,Toplane Auto Group,0,0,0,1,0.0002624029109229585,0.022222222222222223,99.0,0.010101010101010102
247,Ford,Escape,2014,4WD 4dr SE,Toronto Auto Group,0,0,0,1,0.002099223287383668,0.022222222222222223,182.0,0.005494505494505495
248,Ford,Escape,2014,4WD 4dr SE,Unicar Auto Group,1,1,1,1,0.0023616261983066267,0.022222222222222223,241.0,0.004149377593360996
249,Ford,Escape,2014,4WD 4dr SE,Yosh Shmenge Remarketing,1,1,0,1,0.003533692533762508,0.022222222222222223,147.0,0.006802721088435374
250,Ford,Escape,2014,4WD 4dr SE,Malik Fine Cars Ltd,1,0,0,1,0.0009096634245329228,0.022222222222222223,268.0,0.0037313432835820895
251,Ford,Escape,2014,4WD 4dr SE,Joe Motor Ltd,1,0,0,1,0.00043733818487159753,0.022222222222222223,,
252,Ford,Escape,2014,4WD 4dr SE,Kingwest Motors,1,1,0,1,0.0005947799314253726,0.022222222222222223,99.0,0.010101010101010102
253,Ford,Escape,2014,4WD 4dr SE,Corcon Auto Sales,0,0,0,1,0.001591910992932615,0.022222222222222223,,
254,Ford,Escape,2014,4WD 4dr SE,88 Auto On Mcphillips Inc.,1,1,1,1,0.00013994821915891122,0.022222222222222223,,
255,Ford,Escape,2014,4WD 4dr SE,Acura Of Langley,0,0,0,1,0.0005597928766356449,0.022222222222222223,100.0,0.01
256,Ford,Escape,2014,4WD 4dr SE,AutoRev,0,0,0,1,0.0012595339724302008,0.022222222222222223,239.0,0.0041841004184100415
257,Ford,Escape,2014,4WD 4dr SE,Beta Auto,0,0,0,1,0.003533692533762508,0.022222222222222223,267.0,0.003745318352059925
258,Ford,Escape,2014,4WD 4dr SE,Campbell's Auto Sales 2015 Ltd,0,0,0,1,0.0005947799314253726,0.022222222222222223,67.0,0.014925373134328358
259,Ford,Escape,2014,4WD 4dr SE,Carmoji.ca,1,1,1,1,0.0013819886641942482,0.022222222222222223,,
260,Nissan,Rogue,2020,AWD SV,1202894 Ontario Inc - Edwards Mazda,1,1,0,1,0.002484080890070674,0.125,43.0,0.023255813953488372
261,Nissan,Rogue,2020,AWD SV,401 Auto RV Canada Inc - Cambridge,1,0,0,1,0.0034112378419984607,0.125,,
262,Nissan,Rogue,2020,AWD SV,Bolton Nissan,1,1,0,1,0.0004023511300818697,0.125,144.0,0.006944444444444444
263,Nissan,Rogue,2020,AWD SV,Carleton Place Ford Inc.,1,1,1,1,0.0011720663354558814,0.125,129.0,0.007751937984496124
264,Nissan,Rogue,2020,AWD SV,Corcon Auto Sales,1,1,1,1,0.001591910992932615,0.125,,
265,Nissan,Rogue,2020,AWD SV,Fairley & Stevens Ford,1,1,1,1,0.0011370792806661536,0.125,241.0,0.004149377593360996
266,Nissan,Rogue,2020,AWD SV,Key West Auto Inc.,1,1,0,1,0.0007347281505842838,0.125,,
267,Nissan,Rogue,2020,AWD SV,Murray Mazda Chilliwack,1,1,1,1,0.0007697152053740117,0.125,88.0,0.011363636363636364
268,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Bridge Valley,8,7,4,12,0.021954376880554197,0.19672131147540983,149.0,0.006711409395973154
269,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Automobiles Paille Inc.,4,2,2,6,0.02323140438037926,0.09836065573770492,107.33333333333333,0.009316770186335404
270,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",R.S. Car Sales Ltd,3,2,1,4,0.003936043663844377,0.06557377049180328,173.0,0.005780346820809248
271,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Gateway Leasing,3,3,2,4,0.008466867259114127,0.06557377049180328,182.0,0.005494505494505495
272,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",European Auto Gallery,3,3,3,3,0.012123014484640683,0.04918032786885246,173.0,0.005780346820809248
273,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Gateway Leasing - East,2,2,2,3,0.0063326569169407316,0.04918032786885246,240.0,0.004166666666666667
274,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Sundance Chevrolet,2,2,2,2,0.012070533902456092,0.03278688524590164,,
275,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",EV Elite Auto Sales,2,0,0,2,0.004810720033587573,0.03278688524590164,275.0,0.0036363636363636364
276,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",2544484 Ontario Inc - Open Roads Auto Sales,0,0,0,2,0.0004898187670561892,0.03278688524590164,82.0,0.012195121951219513
277,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Style Auto - 9052-5585 Quebec Inc,0,0,0,1,0.0018018333216709818,0.01639344262295082,253.0,0.003952569169960474
278,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Titanium Auto Group Ltd - BC,1,1,1,1,0.0013644951367993842,0.01639344262295082,277.0,0.0036101083032490976
279,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Saskatoon Auto Connection Inc,1,1,0,1,0.0006472605136099643,0.01639344262295082,148.0,0.006756756756756757
280,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Haldimand Motors LTD,0,0,0,1,0.003463718424183052,0.01639344262295082,45.0,0.022222222222222223
281,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Upper Canada Chevrolet Inc.,1,0,0,1,1.7493527394863902e-05,0.01639344262295082,175.0,0.005714285714285714
282,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Premium Automotive Sales,1,1,1,1,0.0011370792806661536,0.01639344262295082,99.0,0.010101010101010102
283,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Kaylor Auto Group,1,1,1,1,0.0015394304107480233,0.01639344262295082,248.0,0.004032258064516129
284,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",International Motor Cars,1,0,0,1,0.00038485760268700583,0.01639344262295082,,
285,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Hinton Chrysler,0,0,0,1,0.0022566650339374433,0.01639344262295082,281.0,0.0035587188612099642
286,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Woods Auto Sales Ltd.,0,0,0,1,0.0001574417465537751,0.01639344262295082,43.0,0.023255813953488372
287,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",1068827 Ontario Inc. - Grace Motors,1,1,1,1,0.0006647540410048283,0.01639344262295082,267.0,0.003745318352059925
288,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Elite Auto Group - USA,0,0,0,1,0.003481211951577916,0.01639344262295082,,
289,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Delaney Motors Inc.,0,0,0,1,0.0011020922258764257,0.01639344262295082,42.0,0.023809523809523808
290,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Corey Ford,0,0,0,1,0.0009446504793226506,0.01639344262295082,38.0,0.02631578947368421
291,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Carvendor Inc.,0,0,0,1,0.000174935273948639,0.01639344262295082,,
292,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Belleau Auto Inc,1,1,1,1,0.0010321181162969702,0.01639344262295082,,
293,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Autospace Incorporated - Deals On Wheelz,0,0,0,1,0.011458260443635855,0.01639344262295082,38.0,0.02631578947368421
294,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Automobiles Christian Beauvais Inc,1,1,0,1,0.0008571828423483311,0.01639344262295082,249.0,0.004016064257028112
295,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",Auto House Used Car Inc,0,0,0,1,0.0011020922258764257,0.01639344262295082,162.0,0.006172839506172839
296,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.01639344262295082,241.0,0.004149377593360996
297,Ford,F-150,2017,"4WD SuperCrew 145"" XLT",6929290 Canada Corporation,1,1,1,1,0.004740745924008117,0.01639344262295082,211.0,0.004739336492890996
298,Nissan,Rogue,2016,AWD 4dr SV,Bridge Valley,2,1,1,2,0.021954376880554197,0.0425531914893617,,
299,Nissan,Rogue,2016,AWD 4dr SV,2970-7528 Quebec Inc - H Gregoire/Lane1,1,1,0,2,0.009219088937093275,0.0425531914893617,115.0,0.008695652173913044
300,Nissan,Rogue,2016,AWD 4dr SV,Courtier Automobile Superieur,2,2,1,2,0.0034987054789727802,0.0425531914893617,253.0,0.003952569169960474
301,Nissan,Rogue,2016,AWD 4dr SV,Corcon Auto Sales,0,0,0,2,0.001591910992932615,0.0425531914893617,,
302,Nissan,Rogue,2016,AWD 4dr SV,Revmotors,0,0,0,2,0.0005073122944510532,0.0425531914893617,129.0,0.007751937984496124
303,Nissan,Rogue,2016,AWD 4dr SV,Moto Auto Ltd,1,1,1,1,0.0019067944860401652,0.02127659574468085,149.0,0.006711409395973154
304,Nissan,Rogue,2016,AWD 4dr SV,Key West Auto Inc.,1,1,0,1,0.0007347281505842838,0.02127659574468085,,
305,Nissan,Rogue,2016,AWD 4dr SV,Langevin Automobiles Inc,1,1,1,1,6.997410957945561e-05,0.02127659574468085,,
306,Nissan,Rogue,2016,AWD 4dr SV,MGM Auto Prestige,0,0,0,1,0.0002449093835280946,0.02127659574468085,43.0,0.023255813953488372
307,Nissan,Rogue,2016,AWD 4dr SV,Mark Wilson's Better Used Cars,0,0,0,1,0.003393744314603597,0.02127659574468085,85.0,0.011764705882352941
308,Nissan,Rogue,2016,AWD 4dr SV,Millwoods Suzuki Ltd.,1,1,0,1,0.0010845986984815619,0.02127659574468085,,
309,Nissan,Rogue,2016,AWD 4dr SV,Montero Auto Centre,1,1,1,1,0.001399482191589112,0.02127659574468085,157.0,0.006369426751592357
310,Nissan,Rogue,2016,AWD 4dr SV,12416221 Canada Inc,1,1,1,1,0.000349870547897278,0.02127659574468085,219.0,0.0045662100456621
311,Nissan,Rogue,2016,AWD 4dr SV,Pros-autos,0,0,0,1,0.00013994821915891122,0.02127659574468085,,
312,Nissan,Rogue,2016,AWD 4dr SV,Imaan Auto House Ltd.,0,0,0,1,0.0011895598628507453,0.02127659574468085,107.0,0.009345794392523364
313,Nissan,Rogue,2016,AWD 4dr SV,Scarborough Auto Group - Octane Used Cars,0,0,0,1,0.0009446504793226506,0.02127659574468085,205.0,0.004878048780487805
314,Nissan,Rogue,2016,AWD 4dr SV,Sundance Chevrolet,1,1,0,1,0.012070533902456092,0.02127659574468085,92.0,0.010869565217391304
315,Nissan,Rogue,2016,AWD 4dr SV,Toronto Auto Group,1,1,1,1,0.002099223287383668,0.02127659574468085,88.0,0.011363636363636364
316,Nissan,Rogue,2016,AWD 4dr SV,Tricity Auto,1,1,1,1,0.0015044433559582954,0.02127659574468085,87.0,0.011494252873563218
317,Nissan,Rogue,2016,AWD 4dr SV,United Stars Auto Ltd,1,0,0,1,0.00043733818487159753,0.02127659574468085,218.0,0.0045871559633027525
318,Nissan,Rogue,2016,AWD 4dr SV,Vancouver Auto Liquidation Center,1,1,0,1,0.001399482191589112,0.02127659574468085,127.0,0.007874015748031496
319,Nissan,Rogue,2016,AWD 4dr SV,Vickar Chevrolet,0,0,0,1,0.0005947799314253726,0.02127659574468085,,
320,Nissan,Rogue,2016,AWD 4dr SV,JP Motors Sales Inc.,0,0,0,1,0.0029214190749422713,0.02127659574468085,206.0,0.0048543689320388345
321,Nissan,Rogue,2016,AWD 4dr SV,G&G Auto,0,0,0,1,0.0004023511300818697,0.02127659574468085,43.0,0.023255813953488372
322,Nissan,Rogue,2016,AWD 4dr SV,Harmony Auto Sales Ltd - Harmony Honda,1,1,1,1,0.0010146245889021063,0.02127659574468085,37.0,0.02702702702702703
323,Nissan,Rogue,2016,AWD 4dr SV,2622354 Ontario Limited - Maple Auto,1,1,1,1,0.00215170386956826,0.02127659574468085,240.0,0.004166666666666667
324,Nissan,Rogue,2016,AWD 4dr SV,7767579 Canada Inc - Nexgen Cars Canada,1,1,0,1,0.0036036666433419636,0.02127659574468085,267.0,0.003745318352059925
325,Nissan,Rogue,2016,AWD 4dr SV,9209-5462 Qc Inc,0,0,0,1,0.0050031488349310755,0.02127659574468085,,
326,Nissan,Rogue,2016,AWD 4dr SV,9347828 Canada Inc - Car City,1,1,1,1,0.0013295080820096565,0.02127659574468085,,
327,Nissan,Rogue,2016,AWD 4dr SV,Approval Team Inc.,1,0,0,1,0.0004548317122664614,0.02127659574468085,,
328,Chevrolet,Cruze,2015,4dr Sdn 1LT,Sundance Chevrolet,2,2,2,2,0.012070533902456092,0.07692307692307693,144.5,0.006920415224913495
329,Chevrolet,Cruze,2015,4dr Sdn 1LT,DO NOT USE - First Choice Motors,0,0,0,2,0.002414106780491218,0.07692307692307693,,
330,Chevrolet,Cruze,2015,4dr Sdn 1LT,Location MAP Leasing,2,2,2,2,0.0011545728080610174,0.07692307692307693,207.0,0.004830917874396135
